"route_uniq","fips","lat","lon"
"C840S46R150","24047",38.2015289,-75.4112061
"C840S46R151","24025",39.63115,-76.52063
"C840S46R152","24025",39.580623,-76.150467
"C840S46R900","24015",39.3831701,-75.9675598
"C840S46R901","24015",39.7137925,-76.1867354
"C840S46R902","24015",39.6080957,-75.8297729
"C840S46R903","24029",39.35,-75.91
"C840S46R909","24029",39.35,-75.91
"C840S46R910","24029",39.35,-75.91
"C840S46R911","24013",39.41,-76.935
"C840S46R912","24029",39.35,-75.91
"C840S46R920","24029",39.35,-75.91
"C840S46R922","24029",39.35,-75.91
"C840S46R925","42133",39.9229137,-76.842481
"C840S47R001","25001",41.750876,-70.1656255
"C840S47R002","25007",41.3623417,-70.6892109
"C840S47R003","25023",41.7147936,-70.7712211
"C840S47R004","25001",41.9783157,-70.0406049
"C840S47R005","25005",41.9386087,-71.0799209
"C840S47R006","25023",42.0823387,-70.8662472
"C840S47R007","25009",42.8153398,-70.8188944
"C840S47R008","25017",42.4344551,-71.4311953
"C840S47R009","25027",42.5199697,-71.5305739
"C840S47R010","25027",42.1503703,-71.8990443
"C840S47R011","25005",42.0067334,-71.118451
"C840S47R012","25027",42.4676307,-71.8845479
"C840S47R013","25017",42.6459177,-71.6344439
"C840S47R014","25015",42.2697823,-72.3589728
"C840S47R015","25015",42.2307416,-72.5144094
"C840S47R016","25027",42.3839807,-72.0992679
"C840S47R017","25011",42.6138086,-72.2798896
"C840S47R018","25015",42.4645579,-72.9055765
"C840S47R019","25015",42.3761743,-72.8474923
"C840S47R020","25003",42.5757027,-73.2225169
"C840S47R021","25003",42.4161992,-73.1828649
"C840S47R022","25003",42.1220511,-73.4616041
"C840S47R102","25007",41.3440727,-70.7828989
"C840S47R104","25001",41.9783157,-70.040604
"C840S47R112","25027",42.4447746,-71.8486346
"C840S47R113","25009",42.6223798,-71.0882199
"C840S47R115","25015",42.2307416,-72.514409
"C840S47R118","25011",42.638288,-72.907824
"C840S47R120","25003",42.5582487,-73.3017328
"C840S47R900","25027",42.4730445,-72.1014521
"C840S47R901","25001",41.8518925,-69.967524
"C840S49R001","26131",46.8708967,-89.3135462
"C840S49R002","26131",46.6630819,-89.5588862
"C840S49R003","26053",46.4189747,-89.6936659
"C840S49R004","26061",47.1191407,-88.3459559
"C840S49R005","26071",46.1592602,-88.3744415
"C840S49R006","26013",46.6434788,-88.3398026
"C840S49R007","26071",46.0873471,-88.159086
"C840S49R008","26071",46.2388167,-88.7363589
"C840S49R009","26103",46.3041157,-87.1371679
"C840S49R010","26103",46.3252627,-87.7825469
"C840S49R011","26103",46.5791318,-87.8440118
"C840S49R012","26109",45.6475737,-87.4492339
"C840S49R013","26109",45.8394617,-87.6147779
"C840S49R014","26003",46.3573017,-86.3861779
"C840S49R015","26153",46.3459485,-86.2594019
"C840S49R016","26041",45.9415397,-86.7090609
"C840S49R017","26101",44.4308,-86.1283614
"C840S49R018","26105",43.9040607,-86.2186454
"C840S49R019","26121",43.4369027,-86.2366709
"C840S49R020","26159",42.0832547,-86.0308829
"C840S49R021","26005",42.5137079,-86.1296892
"C840S49R022","26021",41.8738037,-86.5500939
"C840S49R023","26095",46.6724597,-85.7410523
"C840S49R024","26033",46.6107147,-85.2062669
"C840S49R025","26097",46.1439425,-85.3837115
"C840S49R026","26009",45.0543537,-85.1711649
"C840S49R027","26113",44.2802984,-85.1345507
"C840S49R028","26085",44.1177837,-85.8030999
"C840S49R029","26055",44.8226403,-85.3516521
"C840S49R030","26089",44.7826247,-85.8092359
"C840S49R031","26107",43.7075427,-85.4259649
"C840S49R032","26015",42.5960376,-85.134166
"C840S49R033","26139",43.0602167,-85.8872149
"C840S49R034","26067",43.1120407,-85.1933829
"C840S49R035","26077",42.2526585,-85.4136135
"C840S49R036","26149",42.0493317,-85.7234329
"C840S49R037","26005",42.6383227,-85.8399439
"C840S49R038","26107",43.5961937,-85.1256579
"C840S49R039","26149",41.7653686,-85.7505398
"C840S49R040","26033",46.3398246,-84.7918605
"C840S49R041","26033",46.2155937,-84.3634339
"C840S49R042","26031",45.6460027,-84.5908579
"C840S49R043","26029",45.2641777,-84.9830619
"C840S49R044","26119",45.1017647,-84.0062419
"C840S49R045","26051",44.0897553,-84.5561649
"C840S49R046","26079",44.7521407,-84.8663789
"C840S49R047","26135",44.8411714,-84.2523673
"C840S49R048","26051",44.0453127,-84.4865949
"C840S49R049","26145",43.3437119,-84.1150501
"C840S49R050","26111",43.72725,-84.4869421
"C840S49R051","26057",43.1829747,-84.5235839
"C840S49R052","26037",43.0899857,-84.6600329
"C840S49R053","26065",42.7647917,-84.1820229
"C840S49R054","26065",42.6259987,-84.5428779
"C840S49R055","26025",42.1013065,-84.8081892
"C840S49R056","26065",42.5834987,-84.1687459
"C840S49R057","26091",41.9189847,-83.9934149
"C840S49R058","26059",41.8177964,-84.4196082
"C840S49R059","26007",45.1623677,-83.4954069
"C840S49R060","26007",44.9223577,-83.7543039
"C840S49R061","26069",44.3339914,-83.6808466
"C840S49R062","26007",44.8592887,-83.6079249
"C840S49R063","26157",43.3504847,-83.4224989
"C840S49R064","26063",43.7291437,-83.2673559
"C840S49R065","26087",43.2370857,-83.2551709
"C840S49R066","26125",42.4612927,-83.6658459
"C840S49R067","26093",42.4919647,-83.8591389
"C840S49R068","26125",42.6899837,-83.3726279
"C840S49R069","26163",42.3992827,-83.0503779
"C840S49R070","26151",43.5141478,-82.674596
"C840S49R071","26151",43.6676047,-82.8983389
"C840S49R072","26147",42.7983457,-82.6340339
"C840S49R073","26099",42.6584657,-82.8972629
"C840S49R116","26041",45.9415397,-86.70906
"C840S49R126","26009",44.9421489,-85.1220656
"C840S49R128","26085",44.1177897,-85.8031169
"C840S49R130","26089",44.7826407,-85.8092719
"C840S49R131","26107",43.7069417,-85.4353239
"C840S49R134","26067",43.1119365,-85.193661
"C840S49R143","26029",45.2643001,-84.9831944
"C840S49R146","26079",44.8194449,-84.9695693
"C840S49R162","26007",44.8590077,-83.6078119
"C840S49R165","26087",43.2370751,-83.2549351
"C840S49R166","26125",42.7553807,-83.1776269
"C840S49R167","26093",42.4424947,-83.8067849
"C840S49R168","26125",42.6793387,-83.3724184
"C840S49R172","26147",42.7806417,-82.5527429
"C840S49R230","26089",44.7824305,-85.8088908
"C840S49R267","26093",42.442593,-83.8064798
"C840S49R900","26107",43.7144577,-85.4057859
"C840S49R901","26053",46.1975227,-89.0722649
"C840S49R902","26033",46.2449441,-84.7221109
"C840S49R903","26033",46.4808218,-85.0629852
"C840S49R904","26033",46.3310416,-84.8063279
"C840S49R905","26021",41.8849487,-86.4515529
"C840S49R906","26153",46.3159077,-86.0117659
"C840S49R907","26005",42.6234117,-86.0738369
"C840S49R908","26061",46.5066027,-88.7300039
"C840S49R909","26077",42.3487507,-85.7452919
"C840S49R910","26015",42.5738567,-85.4654859
"C840S49R911","26003",46.376829,-86.7691831
"C840S49R912","26003",46.327449,-86.8324562
"C840S49R913","26041",46.153578,-86.8315043
"C840S49R914","26153",46.2484302,-86.605539
"C840S49R915","26153",46.0094706,-86.455237
"C840S49R916","26015",42.5738567,-85.4654859
"C840S50R001","27055",43.8139858,-91.6904455
"C840S50R002","27109",43.8977022,-92.0912443
"C840S50R003","27047",43.8179682,-93.4993444
"C840S50R004","27091",43.7677899,-94.287449
"C840S50R005","27101",43.9353187,-95.9840909
"C840S50R006","27133",43.5872765,-96.1830378
"C840S50R007","27157",44.2229204,-92.2705246
"C840S50R008","27139",44.6596006,-93.3337301
"C840S50R009","27053",44.9718866,-93.4716124
"C840S50R010","27143",44.6299537,-94.0314709
"C840S50R011","27103",44.3009187,-94.3011859
"C840S50R012","27127",44.5288767,-95.1992649
"C840S50R013","27023",44.9630107,-95.4525129
"C840S50R014","27073",44.9793225,-96.0833142
"C840S50R015","27009",45.6049323,-93.8828669
"C840S50R016","27053",45.1025755,-93.4714512
"C840S50R017","27171",45.1642488,-94.196858
"C840S50R018","27145",45.7028381,-94.2849051
"C840S50R019","27151",45.1659077,-95.6548459
"C840S50R020","27023",45.0215533,-95.432057
"C840S50R021","27149",45.5499007,-96.0968314
"C840S50R022","27017",46.704186,-92.6394206
"C840S50R023","27095",46.2421178,-93.8074399
"C840S50R024","27001",46.3671876,-93.6014381
"C840S50R025","27021",46.8020456,-94.5135819
"C840S50R026","27035",46.7329145,-94.3443985
"C840S50R027","27111",46.4410069,-95.9888795
"C840S50R028","27005",46.7456606,-95.4769368
"C840S50R029","27027",46.9200866,-96.6109471
"C840S50R030","27167",46.0800609,-96.4727186
"C840S50R031","27031",47.9338065,-89.9767373
"C840S50R032","27031",47.7313654,-90.703063
"C840S50R033","27075",47.7051868,-91.5398453
"C840S50R034","27137",47.0678994,-91.8050812
"C840S50R035","27137",47.0684835,-92.9862729
"C840S50R036","27137",47.5952985,-92.9913092
"C840S50R037","27061",47.3400313,-93.6189603
"C840S50R038","27061",47.6168332,-93.1946352
"C840S50R039","27021",47.3145457,-94.3015209
"C840S50R040","27007",47.5989877,-94.8854299
"C840S50R041","27119",47.7638545,-95.8371369
"C840S50R042","27007",47.7910956,-95.118355
"C840S50R043","27119",47.5136293,-96.6336288
"C840S50R044","27125",47.9052911,-96.3099816
"C840S50R045","27137",48.2729265,-92.4914447
"C840S50R046","27071",48.2863627,-93.5511929
"C840S50R047","27077",48.9594807,-94.9927589
"C840S50R048","27007",48.2658023,-94.5534156
"C840S50R049","27113",48.0787087,-95.6360169
"C840S50R050","27007",48.3032362,-95.5729652
"C840S50R051","27135",48.7823598,-96.0733136
"C840S50R052","27069",48.818007,-96.5804121
"C840S50R053","19005",43.5007917,-91.2948909
"C840S50R054","27099",43.6016207,-92.5292739
"C840S50R055","27099",43.6884582,-93.0194666
"C840S50R056","27091",43.5872553,-94.307851
"C840S50R057","27105",43.5869507,-95.7747889
"C840S50R058","27049",44.5207119,-92.3452484
"C840S50R059","27079",44.4856298,-93.7073028
"C840S50R060","27129",44.5014836,-94.8515103
"C840S50R061","27083",44.3555717,-95.6751884
"C840S50R062","27117",44.1388547,-96.1645301
"C840S50R063","27115",45.9187187,-93.0208129
"C840S50R064","27067",45.2573787,-94.8259589
"C840S50R065","27121",45.5994247,-95.2156759
"C840S50R066","27149",45.6583777,-96.1336199
"C840S50R067","27017",46.5918377,-92.7409299
"C840S50R068","27001",46.3901207,-93.0960859
"C840S50R069","27035",46.3731723,-94.1041272
"C840S50R070","27111",46.1225194,-95.8646727
"C840S50R071","27031",47.7885297,-90.8706119
"C840S50R072","27075",47.5532344,-91.342574
"C840S50R073","27137",47.7622203,-92.0002907
"C840S50R074","27061",47.7963921,-93.9058145
"C840S50R075","27061",47.5569137,-94.0772169
"C840S50R076","27087",47.4325657,-95.5935279
"C840S50R077","27107",47.4408422,-96.5804582
"C840S50R078","27137",48.30338,-92.5689762
"C840S50R079","27071",48.1329177,-93.3426069
"C840S50R080","27077",48.4244641,-94.950061
"C840S50R081","27135",48.7854856,-95.3086167
"C840S50R082","27135",48.7754769,-96.3165607
"C840S50R102","27109",43.89763,-92.091025
"C840S50R139","27021",47.2878002,-94.4892239
"C840S50R140","27007",47.5992113,-94.885001
"C840S50R153","19005",43.5007917,-91.2948909
"C840S50R179","27071",48.1329177,-93.3426069
"C840S50R900","27141",45.5088447,-93.7211369
"C840S50R902","27005",47.0742867,-95.5729459
"C840S50R903","27169",44.0565767,-91.9895539
"C840S50R904","27011",45.2773329,-96.4527912
"C840S51R001","28157",31.2145337,-91.5214539
"C840S51R002","28001",31.3905325,-91.3943546
"C840S51R003","28143",34.5002597,-90.4577249
"C840S51R004","28143",34.8108067,-90.4443729
"C840S51R005","28051",33.2231312,-90.0971252
"C840S51R006","28163",32.8000347,-90.1935199
"C840S51R007","28053",33.2124607,-90.6941829
"C840S51R008","28049",32.1085617,-90.5715029
"C840S51R009","28085",31.5016917,-90.5987079
"C840S51R010","28063",31.7099007,-91.0571174
"C840S51R011","28033",34.9619827,-89.8251049
"C840S51R012","28033",34.8019937,-89.8113619
"C840S51R013","28155",33.6560067,-89.3630129
"C840S51R014","28097",33.6380917,-89.7223899
"C840S51R015","28123",32.3251307,-89.4857109
"C840S51R016","28101",32.5602847,-89.1019294
"C840S51R017","28065",31.603808,-89.8130614
"C840S51R018","28091",31.2358314,-89.8256369
"C840S51R019","28109",30.9442487,-89.5143049
"C840S51R020","28109",30.7939126,-89.7137542
"C840S51R021","28003",34.9746087,-88.5438689
"C840S51R022","28081",34.2998857,-88.5977339
"C840S51R023","28103",33.1507326,-88.6241136
"C840S51R024","28069",32.8336097,-88.4929289
"C840S51R025","28095",33.8691757,-88.6571809
"C840S51R026","28101",32.5003056,-88.9270272
"C840S51R027","28041",31.2334957,-88.7900629
"C840S51R028","28153",31.6890917,-88.5298989
"C840S51R029","28059",30.3885217,-88.6519849
"C840S51R030","28039",30.8158367,-88.7684399
"C840S51R031","28067",31.7258462,-89.3435859
"C840S51R032","28089",32.5813361,-89.8675417
"C840S51R033","28077",31.5323896,-90.1565225
"C840S51R034","28011",33.6053333,-91.11808
"C840S51R035","28021",32.1287076,-90.749474
"C840S51R036","28055",32.4505861,-90.8809066
"C840S51R037","28035",31.0534826,-89.2701391
"C840S51R038","28159",33.1294539,-89.1031668
"C840S51R039","28161",34.1629417,-89.6794343
"C840S51R040","28011",33.9667056,-90.7664328
"C840S51R041","28115",34.3507798,-89.1849649
"C840S51R042","28141",34.6420194,-88.1386101
"C840S51R043","28005",31.0239867,-90.574498
"C840S51R101","28157",31.0878235,-91.5470139
"C840S51R104","28027",34.4218377,-90.4983459
"C840S51R105","28051",33.2231312,-90.097125
"C840S51R111","28093",34.9641831,-89.6888585
"C840S51R113","28155",33.5589457,-89.3902589
"C840S51R119","28045",30.6193407,-89.5109799
"C840S51R124","28069",32.8,-88.5
"C840S51R129","28059",30.5101687,-88.7825559
"C840S51R205","28051",33.2231312,-90.097125
"C840S51R224","28069",32.8330316,-88.4874274
"C840S51R229","28059",30.4987757,-88.7992689
"C840S51R900","28001",31.3793177,-91.2068399
"C840S51R901","28061",31.9621774,-89.2120306
"C840S51R902","28075",32.4750637,-88.7854619
"C840S51R903","28055",32.6458127,-90.721818
"C840S51R904","28135",33.7693377,-90.1416549
"C840S51R905","28135",33.9855857,-90.1939619
"C840S51R906","28043",33.7956097,-89.6124889
"C840S51R907","28063",31.84267,-91.05911
"C840S51R908","28049",32.35975,-90.30616
"C840S51R909","28049",32.37442,-90.27754
"C840S51R910","28079",32.92994,-89.61418
"C840S51R911","28155",33.56245,-89.13321
"C840S51R912","28115",34.08999,-88.86494
"C840S51R913","28081",34.15009,-88.81929
"C840S51R914","28149",32.38947,-90.6744
"C840S51R915","28149",32.282286,-90.89045
"C840S51R916","28149",32.34472,-90.84771
"C840S51R917","28163",32.7304133,-90.589471
"C840S51R918","28011",33.6867588,-90.901184
"C840S51R919","28151",33.09059,-90.998086
"C840S51R920","28121",32.0948643,-90.043274
"C840S52R001","29133",36.8252566,-89.2477946
"C840S52R002","29181",36.5936897,-90.7479869
"C840S52R003","29091",36.8637267,-91.6865341
"C840S52R004","29067",36.857026,-92.5003493
"C840S52R005","29009",36.6608617,-93.9101019
"C840S52R006","29119",36.5642282,-94.2388636
"C840S52R007","29031",37.3066269,-89.526555
"C840S52R008","29223",37.2598585,-90.3074923
"C840S52R009","29093",37.6502657,-90.6780689
"C840S52R010","29203",37.3759607,-91.5529269
"C840S52R011","29055",37.9039787,-91.4239279
"C840S52R012","29169",37.7511032,-92.0354011
"C840S52R013","29059",37.5143127,-92.9258039
"C840S52R014","29167",37.4542087,-93.513291
"C840S52R015","29039",37.7705887,-93.8518459
"C840S52R016","29097",37.1404034,-94.1191991
"C840S52R017","29071",38.5176867,-90.9840159
"C840S52R018","29125",38.0833137,-91.9847259
"C840S52R019","29139",38.9160367,-91.6100939
"C840S52R020","29141",38.2794376,-92.900614
"C840S52R021","29051",38.5860411,-92.434843
"C840S52R022","29015",38.4465267,-93.2213989
"C840S52R023","29185",38.1949807,-93.8401499
"C840S52R024","29095",38.9606177,-94.1129899
"C840S52R025","29173",39.6396973,-91.556756
"C840S52R026","29127",39.7354717,-91.6029119
"C840S52R027","29137",39.4571477,-92.1893609
"C840S52R028","29175",39.4294496,-92.5567869
"C840S52R029","29177",39.3300772,-93.8041794
"C840S52R030","29033",39.4087287,-93.7397839
"C840S52R031","29025",39.7275367,-94.0632469
"C840S52R032","29021",39.6539807,-94.6654829
"C840S52R033","29045",40.4712817,-91.7164609
"C840S52R034","29001",40.0661717,-92.4966959
"C840S52R035","29079",40.0903817,-93.5563439
"C840S52R036","29003",40.0768697,-94.8528289
"C840S52R037","29005",40.4658297,-95.2344749
"C840S52R052","29223",36.9623781,-90.5490559
"C840S52R053","29181",36.7289917,-90.9894119
"C840S52R054","29213",36.6429207,-92.9744729
"C840S52R055","29209",36.8802807,-93.3981849
"C840S52R056","29031",37.2408609,-89.8075467
"C840S52R057","29157",37.6791707,-90.0763459
"C840S52R058","29179",37.5165109,-91.0309594
"C840S52R059","29225",37.3383177,-92.8345789
"C840S52R061","29151",38.3512407,-91.8060379
"C840S52R062","29131",38.1619747,-92.5999229
"C840S52R064","29113",39.1033113,-91.1438533
"C840S52R066","29115",39.7948327,-93.1267409
"C840S52R067","29047",39.3970207,-94.5010299
"C840S52R068","29001",40.1681387,-92.5154419
"C840S52R070","29061",40.1002567,-94.1422189
"C840S52R071","29087",40.025462,-95.0331182
"C840S52R109","29187",37.6701567,-90.6467484
"C840S52R112","29169",37.751103,-92.035401
"C840S52R117","29071",38.4847567,-90.9431139
"C840S52R122","29015",38.4464167,-93.2211229
"C840S52R124","29101",38.6698532,-94.1050404
"C840S52R126","29163",39.5296983,-91.2159803
"C840S52R130","29033",39.4087287,-93.7397839
"C840S52R131","29025",39.7131417,-94.0662299
"C840S52R133","29045",40.4712811,-91.7164602
"C840S52R136","29003",40.0840684,-94.8524242
"C840S52R137","29005",40.4657727,-95.2344499
"C840S52R138","29005",40.510921,-95.488087
"C840S52R139","29081",40.172626,-94.201898
"C840S52R140","29171",40.466853,-93.338346
"C840S52R141","29197",40.402616,-92.554325
"C840S52R142","29045",40.583201,-91.823103
"C840S52R143","29165",39.439109,-94.944187
"C840S52R144","29107",39.195858,-93.665217
"C840S52R145","29019",39.026638,-92.547115
"C840S52R146","29127",39.832371,-91.815904
"C840S52R147","29113",39.225067,-90.890831
"C840S52R148","29037",38.645253,-94.282506
"C840S52R149","29015",38.372932,-93.469628
"C840S52R150","29131",38.322228,-92.36526
"C840S52R151","29071",38.454195,-91.253776
"C840S52R152","29099",38.408802,-90.569852
"C840S52R153","29057",37.537148,-94.040652
"C840S52R154","29057",37.396993,-93.726898
"C840S52R155","29029",37.937149,-92.441823
"C840S52R156","29055",37.967583,-91.271917
"C840S52R157","29187",37.671966,-90.558115
"C840S52R158","29201",37.039352,-89.528728
"C840S52R159","29145",36.995397,-94.350659
"C840S52R160","29213",36.536803,-93.105827
"C840S52R161","29213",36.584782,-92.831149
"C840S52R162","29091",36.56879,-91.824506
"C840S52R163","29069",36.119345,-90.248525
"C840S52R164","29155",36.125139,-89.663654
"C840S52R212","29169",37.618747,-92.154503
"C840S52R217","29071",38.4856457,-90.9431079
"C840S52R317","29071",38.4847647,-90.9431159
"C840S53R001","30053",48.3571764,-115.0332204
"C840S53R002","30029",48.1080187,-114.4619289
"C840S53R003","30035",48.8084087,-113.4130179
"C840S53R004","30035",48.9576837,-112.3253929
"C840S53R005","30101",48.8711551,-111.622297
"C840S53R006","30015",48.0610003,-110.3321782
"C840S53R007","30005",48.2967897,-109.0648339
"C840S53R008","30005",48.3824357,-108.7144099
"C840S53R009","30071",48.2200197,-107.868382
"C840S53R010","30105",48.2045751,-106.5334326
"C840S53R011","30105",48.0596931,-105.9946591
